Modo,Hora_inicio,Origen,Destino,Ponderador,Origen_ageb,Destino_ageb,Periodo
Transporte Público,12,1403900014743,1403900013711,48,352,261,EA
Transporte Público,12,1403900014743,140390001368A,48,352,258,EA
Transporte Público,12,1403900014813,1412000014198,228,358,8228,EA
Transporte Público,12,1403900014832,1403900013942,128,360,281,EA
Transporte Público,12,1403900014847,1403900013641,128,361,255,EA
Transporte Público,12,1403900014866,1403900010774,63,363,58,EA
Transporte Público,12,1403900014936,1403900013016,128,370,230,EA
Transporte Público,12,1403900014936,1403900013482,128,370,242,EA
Transporte Público,12,1403900014936,1403900013618,128,370,253,EA
Transporte Público,12,1403900014936,1403900014921,226,370,369,EA
Transporte Público,12,1403900015012,1410100010378,131,378,7007,EA
Transporte Público,12,1403900015050,1403900014480,131,382,329,EA
Transporte Público,12,1403900015065,1403900015065,252,383,383,EA
Transporte Público,12,1403900015065,1410100010927,131,383,7050,EA
Transporte Público,12,1403900015099,1409800010879,131,386,6028,EA
Transporte Público,12,1403900015277,1403900013872,140,403,275,EA
Transporte Público,12,1403900015277,1410100010378,131,403,7007,EA
Transporte Público,12,1403900015332,1403900011626,96,409,133,EA
Transporte Público,12,1403900015332,141200001098A,27,409,8027,EA
Transporte Público,12,1403900015366,141240090,2,412,9047,EA
Transporte Público,12,1403900015366,1403900012681,68,412,220,EA
Transporte Público,12,1403900015366,1403900014048,125,412,291,EA
Transporte Público,12,1403900015366,1409800012377,93,412,6128,EA
Transporte Público,12,1403900015402,1403900012785,326,416,225,EA
Transporte Público,12,1403900015436,1403900014601,93,419,341,EA
Transporte Público,12,1403900015474,1409700201013,125,422,5079,EA
Transporte Público,12,1403900015474,1409800011928,125,422,6099,EA
Transporte Público,12,1403900015506,1403900011359,93,425,111,EA
Transporte Público,12,1403900015525,1403900012427,125,427,201,EA
Transporte Público,12,1403900015559,1403900015559,163,430,430,EA
Transporte Público,12,1403900015559,1409800011928,163,430,6099,EA
Transporte Público,12,1403900015559,140390001539A,163,430,415,EA
Transporte Público,12,1404400010098,999990005,12,1004,10004,EA
Transporte Público,12,1404400010098,1409700092810,6,1004,5051,EA
Transporte Público,12,1404400010280,999990005,6,1006,10004,EA
Transporte Público,12,1404400020115,999990005,4,1014,10004,EA
Transporte Público,12,1404400020115,1404400020346,4,1014,1022,EA
